NTLA_BBG007KC7PB0_2020-12-11;NTLA;1;4;-5.88;-2.55
NTLA_BBG007KC7PB0_2021-02-25;NTLA;1;4;1.84;0.77
NTRA_BBG001J1BQ86_2021-03-29;NTRA;2;5;4.05;0.98
OIS_BBG000BDDN94_2021-03-17;OIS;1;32;5.44;2.23
OSUR_BBG000J3D1Y8_2021-01-21;OSUR;1;18;2.88;1.16
OXY_BBG000BQQ2S6_2021-04-19;OXY;1;10;-3.10;-1.24
PBF_BBG002832GV8_2020-12-21;PBF;1;38;4.56;1.85
PBF_BBG002832GV8_2021-01-21;PBF;1;29;0.58;0.24
PBF_BBG002832GV8_2021-01-28;PBF;2;45;1.35;0.28
PBF_BBG002832GV8_2021-02-19;PBF;1;23;18.17;7.39
PBI_BBG000BQTMJ9_2021-01-28;PBI;1;22;0.88;0.36
PBI_BBG000BQTMJ9_2021-02-02;PBI;2;47;7.99;1.64
PBI_BBG000BQTMJ9_2021-02-02;PBI;1;25;5.25;2.12
PFE_BBG000BR2B91_2021-03-16;PFE;1;7;7.56;3.19
PINS_BBG002583CV8_2021-01-27;PINS;1;3;6.48;3.18
PINS_BBG002583CV8_2021-01-28;PINS;1;3;-1.17;-0.61
PINS_BBG002583CV8_2021-04-07;PINS;1;3;9.99;4.19
PTCT_BBG000QT15P7_2021-03-29;PTCT;1;4;-1.60;-0.79
SDGR_BBG000T88BN2_2021-02-22;SDGR;1;2;5.02;2.38
SDGR_BBG000T88BN2_2021-03-05;SDGR;1;3;0.27;0.12
SDGR_BBG000T88BN2_2021-03-08;SDGR;2;6;-9.66;-2.41
SDGR_BBG000T88BN2_2021-03-12;SDGR;1;3;1.50;0.63
SDGR_BBG000T88BN2_2021-03-12;SDGR;1;3;4.50;1.89
SDGR_BBG000T88BN2_2021-03-12;SDGR;1;3;6.54;2.63
SDGR_BBG000T88BN2_2021-04-06;SDGR;1;3;6.15;2.73
SDGR_BBG000T88BN2_2021-04-19;SDGR;1;3;17.16;7.96
SEDG_BBG0084BBZY6_2021-02-24;SEDG;1;1;2.21;0.76
SFIX_BBG0046L1KL9_2021-03-09;SFIX;1;4;2.28;1.08
SLB_BBG000BT41Q8_2021-03-24;SLB;1;9;0.27;0.11
SMPL_BBG00GVP5JL4_2021-04-01;SMPL;1;7;-10.08;-4.56
SPCE_BBG00HTN2CQ3_2020-12-08;SPCE;1;7;11.90;4.82
SPCE_BBG00HTN2CQ3_2020-12-14;SPCE;1;8;0.40;0.17
SPCE_BBG00HTN2CQ3_2020-12-14;SPCE;2;16;1.76;0.39
SPCE_BBG00HTN2CQ3_2020-12-21;SPCE;1;10;1.10;0.47
SPCE_BBG00HTN2CQ3_2021-01-28;SPCE;1;5;40.00;18.39
SPCE_BBG00HTN2CQ3_2021-02-02;SPCE;1;4;16.24;7.32
SPCE_BBG00HTN2CQ3_2021-03-04;SPCE;2;16;7.68;1.58
SPCE_BBG00HTN2CQ3_2021-03-10;SPCE;1;8;4.32;1.82
SPCE_BBG00HTN2CQ3_2021-03-15;SPCE;1;7;5.04;2.08
SPCE_BBG00HTN2CQ3_2021-03-30;SPCE;1;9;3.78;1.51
SPCE_BBG00HTN2CQ3_2021-03-30;SPCE;1;9;13.23;5.40
SQ_BBG0018SLC07_2021-02-26;SQ;1;1;4.21;1.96
SWI_BBG00M1CKSK7_2021-03-17;SWI;1;15;3.30;1.32
TDC_BBG000R0L5J4_2021-04-22;TDC;2;8;-6.48;-1.54
TDOC_BBG0019T5SG0_2021-03-08;TDOC;1;1;0.50;0.27
TDOC_BBG0019T5SG0_2021-03-12;TDOC;1;1;0.93;0.48
TDOC_BBG0019T5SG0_2021-03-17;TDOC;1;1;-1.01;-0.55
TJX_BBG000BV8DN6_2021-02-24;TJX;1;3;2.25;1.11
TSLA_BBG000N9MNX3_2020-12-08;TSLA;1;1;10.37;1.65
TSLA_BBG000N9MNX3_2021-04-14;TSLA;2;2;62.60;4.36
TTM_BBG000PVGDH9_2020-12-21;TTM;1;22;4.62;1.86
VALE_BBG000BN5LG7_2021-03-05;VALE;1;15;16.35;6.65
VIAC_BBG000C496P7_2021-03-29;VIAC;2;10;-11.30;-2.29
VIPS_BBG002NLDLV8_2021-03-26;VIPS;1;8;4.32;1.82
VIR_BBG00H2QQ8T5_2021-03-11;VIR;1;5;3.25;1.31
VIR_BBG00H2QQ8T5_2021-03-19;VIR;1;4;3.68;1.74
VIR_BBG00H2QQ8T5_2021-04-19;VIR;1;5;7.20;3.15
W_BBG001B17MV2_2021-02-25;W;2;2;-12.76;-2.62
WFC_BBG000BWQFY7_2021-04-12;WFC;1;6;7.98;3.48
WTTR_BBG00G4Y2DC1_2021-03-29;WTTR;1;4;0.08;0.37
ZGNX_BBG000VDC3G9_2021-02-19;ZGNX;1;11;4.40;1.86
ZYNE_BBG007BBS8B7_2021-02-17;ZYNE;1;43;6.02;2.43
ZYNE_BBG007BBS8B7_2021-03-26;ZYNE;1;54;0.54;0.22
ZYNE_BBG007BBS8B7_2021-04-19;ZYNE;1;61;-4.27;-1.73
ZYXI_BBG000BJBXZ2_2021-01-27;ZYXI;1;14;10.50;4.28
ZYXI_BBG000BJBXZ2_2021-02-26;ZYXI;1;14;-5.04;-2.09
