2021-05-30 21:29:22 34      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=ImpulseStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-03-12;
2021-05-30 21:29:27 24      AMCX: SL reached. Pending. Close price: 74.39. Candle: ID:337, Time: 15:15, Close: 74.39. Profit: -1.42(-1.87%)
2021-05-30 21:29:27 27      AMCX: OrderID: 9b47a89e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:27 27      AMCX: OrderID: 9b47a89e fully executed
2021-05-30 21:29:27 28      AMD_BBG000BBQCY0_2021-03-12
2021-05-30 21:29:27 56      AME_BBG000B9XG87_2021-03-12
2021-05-30 21:29:27 58      AMED_BBG000B9ZV28_2021-03-12
2021-05-30 21:29:27 62      AMG_BBG000C060M4_2021-03-12
2021-05-30 21:29:27 63      AMGN_BBG000BBS2Y0_2021-03-12
2021-05-30 21:29:27 68      AMN_BBG000BCT197_2021-03-12
2021-05-30 21:29:27 69      AMP_BBG000G3QLY3_2021-03-12
2021-05-30 21:29:27 72      AMT_BBG000B9XYV2_2021-03-12
2021-05-30 21:29:27 73      AMT: BuyPending. Strategy: ImpulseStrategy. Price: 217.47. StopLoss: 215.29. Candle: ID:536, Time: 14:50, Close: 217.47. Details: Trend: 14:35(247)-14:50(537). PrevMinMax: 212.31/215.6. Trend AB: 13.03095/213.14634. Trend Max/Fall/SD: 217.48/0.32/0.16; TrendGrow: +2.15%. DayAvgChange: 0.58%
2021-05-30 21:29:27 73      AMT: OrderID: ce2c1fce. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:27 76      AMT: OrderID: ce2c1fce fully executed
2021-05-30 21:29:27 76      AMT: SL reached. Pending. Close price: 215.25. Candle: ID:624, Time: 14:55, Close: 215.25. Profit: -2.22(-1.02%)
2021-05-30 21:29:27 76      AMT: OrderID: c4322f53. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:27 76      AMT: OrderID: c4322f53 fully executed
2021-05-30 21:29:27 79      AMWD_BBG000BBX657_2021-03-12
2021-05-30 21:29:27 80      AMZN_BBG000BVPV84_2021-03-12
2021-05-30 21:29:27 95      AN_BBG000BBXLW4_2021-03-12
2021-05-30 21:29:27 97      ANAB_BBG0026ZDHR0_2021-03-12
2021-05-30 21:29:27 99      ANAB: BuyPending. Strategy: ImpulseStrategy. Price: 22.3. StopLoss: 22. Candle: ID:392, Time: 7:50, Close: 22.3. Details: OutletTime: 7:15(299)-7:50(393). OutletMinMax: 22/22.07. TrendAB: 1.84951/22.03804. CurrentChange: +1.09%. DayAvgChange: 0.06%. MaxFall: 0.45%, SD: 0.13
2021-05-30 21:29:27 99      ANAB: OrderID: 5ae87353. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 00      ANAB: OrderID: 5ae87353 partially executed. Executed lots: 5. OrderStatus: 5/11 lots
2021-05-30 21:29:28 00      ANAB: OrderID: 5ae87353 partially executed. Executed lots: 1. OrderStatus: 6/11 lots
2021-05-30 21:29:28 00      ANAB: OrderID: 5ae87353 partially executed. Executed lots: 3. OrderStatus: 9/11 lots
2021-05-30 21:29:28 00      ANAB: OrderID: 5ae87353 fully executed
2021-05-30 21:29:28 00      ANAB: Rebuild trend due to changeFromTrend(0.52%) > MaxFall(0.45%). Candle: ID:426, Time: 7:50, Close: 22.39. Trend: A: 2.63877, B: 22.01072, Max: 22.4, MaxFall: 0.45, SD: 0.18
2021-05-30 21:29:28 00      ANAB: Pulling stop loss to current price. Price: 22.01. MaxPrice: 22.43. Candle: ID:448, Time: 7:55, Close: 22.46.
2021-05-30 21:29:28 00      ANAB: Pulling stop loss to current price. Price: 22.06. MaxPrice: 22.49. Candle: ID:630, Time: 8:00, Close: 22.53.
2021-05-30 21:29:28 00      ANAB: SL reached. Pending. Close price: 22.05. Candle: ID:971, Time: 8:25, Close: 22.05. Profit: -0.25(-1.12%)
2021-05-30 21:29:28 00      ANAB: OrderID: 1fc0a88c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 00      ANAB: OrderID: 1fc0a88c fully executed
2021-05-30 21:29:28 01      ANAB: BuyPending. Strategy: ImpulseStrategy. Price: 22.43. StopLoss: 22.11. Candle: ID:4262, Time: 16:50, Close: 22.43. Details: Trend: 16:35(4145)-16:50(4263). PrevMinMax: 21.62/21.96. Trend AB: 3.45257/21.95870. Trend Max/Fall/SD: 22.47/0.71/0.21; TrendGrow: +2.37%. DayAvgChange: 0.33%
2021-05-30 21:29:28 01      ANAB: OrderID: e798eb2d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 02      ANAB: OrderID: e798eb2d fully executed
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.32. Candle: ID:4442, Time: 17:10, Close: 22.2.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.34. Candle: ID:4443, Time: 17:10, Close: 22.28.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.32. Candle: ID:4445, Time: 17:10, Close: 22.2.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.34. Candle: ID:4447, Time: 17:10, Close: 22.3.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.32. Candle: ID:4449, Time: 17:10, Close: 22.2.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.34. Candle: ID:4451, Time: 17:10, Close: 22.3.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.32. Candle: ID:4453, Time: 17:10, Close: 22.2.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.34. Candle: ID:4454, Time: 17:10, Close: 22.3.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.32. Candle: ID:4455, Time: 17:10, Close: 22.22.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.34. Candle: ID:4456, Time: 17:10, Close: 22.29.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.32. Candle: ID:4459, Time: 17:10, Close: 22.2.
2021-05-30 21:29:28 02      ANAB: Price does not grow. Try to set TakeProfit. Price: 22.34. Candle: ID:4460, Time: 17:10, Close: 22.27.
2021-05-30 21:29:28 02      ANAB: SL reached. Pending. Close price: 22.1. Candle: ID:4464, Time: 17:10, Close: 22.1. Profit: -0.33(-1.47%)
2021-05-30 21:29:28 02      ANAB: OrderID: 1493a18c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 03      ANAB: OrderID: 1493a18c fully executed
2021-05-30 21:29:28 04      ANDE_BBG000BF8CN3_2021-03-12
2021-05-30 21:29:28 05      ANET_BBG000N2HDY5_2021-03-12
2021-05-30 21:29:28 06      ANF_BBG000H9G7X2_2021-03-12
2021-05-30 21:29:28 09      ANGI_BBG00HVKH3Q0_2021-03-12
2021-05-30 21:29:28 09      ANGI: BuyPending. Strategy: ImpulseStrategy. Price: 16.21. StopLoss: 16.03. Candle: ID:508, Time: 16:35, Close: 16.21. Details: OutletTime: 16:00(459)-16:35(509). OutletMinMax: 15.89/16.05. TrendAB: 3.68595/16.04009. CurrentChange: +1.12%. DayAvgChange: 0.13%. MaxFall: 0.19%, SD: 0.13
2021-05-30 21:29:28 09      ANGI: OrderID: 29432a00. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 09      ANGI: OrderID: 29432a00 fully executed
2021-05-30 21:29:28 09      ANGI: Pulling stop loss to current price. Price: 16.32. MaxPrice: 16.44. Candle: ID:757, Time: 17:00, Close: 16.46.
2021-05-30 21:29:28 09      ANGI: Pulling stop loss to current price. Price: 16.47. MaxPrice: 16.64. Candle: ID:895, Time: 17:30, Close: 16.68.
2021-05-30 21:29:28 09      ANGI: Pulling stop loss to current price. Price: 16.59. MaxPrice: 16.69. Candle: ID:1056, Time: 18:05, Close: 16.71.
2021-05-30 21:29:28 09      ANGI: Pulling stop loss to current price. Price: 16.64. MaxPrice: 16.8. Candle: ID:1116, Time: 18:15, Close: 16.82.
2021-05-30 21:29:28 10      ANGI: SL reached. Pending. Close price: 16.63. Candle: ID:1361, Time: 19:10, Close: 16.63. Profit: 0.42(2.59%)
2021-05-30 21:29:28 10      ANGI: OrderID: 14a7e1c7. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 10      ANGI: OrderID: 14a7e1c7 fully executed
2021-05-30 21:29:28 11      ANIK_BBG000BBKZD8_2021-03-12
2021-05-30 21:29:28 11      ANIP_BBG000KK1L04_2021-03-12
2021-05-30 21:29:28 12      ANSS_BBG000GXZ4W7_2021-03-12
2021-05-30 21:29:28 18      ANTM_BBG000BCG930_2021-03-12
2021-05-30 21:29:28 21      AON_BBG00SSQFPK6_2021-03-12
2021-05-30 21:29:28 22      AOS_BBG000BC1L02_2021-03-12
2021-05-30 21:29:28 23      AOUT_BBG00QV8FS02_2021-03-12
2021-05-30 21:29:28 27      APA_BBG00YTS96G2_2021-03-12
2021-05-30 21:29:28 32      APD_BBG000BC4JJ4_2021-03-12
2021-05-30 21:29:28 33      APEI_BBG000RVD346_2021-03-12
2021-05-30 21:29:28 35      APH_BBG000B9YJ35_2021-03-12
2021-05-30 21:29:28 35      APLE_BBG006473QX9_2021-03-12
2021-05-30 21:29:28 37      APLT_BBG000DD0489_2021-03-12
2021-05-30 21:29:28 40      APPF_BBG008GC8CP6_2021-03-12
2021-05-30 21:29:28 41      APPN_BBG001C7PMJ2_2021-03-12
2021-05-30 21:29:28 54      APPS_BBG000HZ3562_2021-03-12
2021-05-30 21:29:28 61      APTV_BBG001QD41M9_2021-03-12
2021-05-30 21:29:28 63      ARCC_BBG000PD6X77_2021-03-12
2021-05-30 21:29:28 66      ARCT_BBG00NNW8JK1_2021-03-12
2021-05-30 21:29:28 69      ARE_BBG000BC33T9_2021-03-12
2021-05-30 21:29:28 71      ARMK_BBG001KY4N87_2021-03-12
2021-05-30 21:29:28 72      ARNA_BBG000BKXBV7_2021-03-12
2021-05-30 21:29:28 73      ARNC_BBG00R45JYB7_2021-03-12
2021-05-30 21:29:28 74      ARNC: BuyPending. Strategy: ImpulseStrategy. Price: 31.6. StopLoss: 30.96. Candle: ID:566, Time: 14:30, Close: 31.6. Details: OutletTime: 13:50(527)-14:30(567). OutletMinMax: 30.4/30.93. TrendAB: 14.96529/30.99243. CurrentChange: +2.20%. DayAvgChange: 0.50%. MaxFall: 0.48%, SD: 0.19
2021-05-30 21:29:28 74      ARNC: OrderID: 8b0394cd. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 75      ARNC: Cancel order. Candle: ID:570, Time: 14:30, Close: 31.83. Details: price change 0.73
2021-05-30 21:29:28 75      OrderID: 8b0394cd successfully canceled
2021-05-30 21:29:28 75      ARNC: BuyPending. Strategy: ImpulseStrategy. Price: 31.83. StopLoss: 31.19. Candle: ID:571, Time: 14:30, Close: 31.83. Details: OutletTime: 13:50(527)-14:30(572). OutletMinMax: 30.4/30.93. TrendAB: 16.64163/30.96944. CurrentChange: +2.94%. DayAvgChange: 0.50%. MaxFall: 0.48%, SD: 0.22
2021-05-30 21:29:28 75      ARNC: OrderID: 4b315f72. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 75      ARNC: OrderID: 4b315f72 partially executed. Executed lots: 4. OrderStatus: 4/7 lots
2021-05-30 21:29:28 75      ARNC: OrderID: 4b315f72 fully executed
2021-05-30 21:29:28 75      ARNC: SL reached. Pending. Close price: 31.14. Candle: ID:624, Time: 14:45, Close: 31.14. Profit: -0.69(-2.17%)
2021-05-30 21:29:28 75      ARNC: OrderID: bcbeec09. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 75      ARNC: OrderID: bcbeec09 fully executed
2021-05-30 21:29:28 76      ARQT_BBG00QN8K4M4_2021-03-12
2021-05-30 21:29:28 77      ARVN_BBG00LW7YK82_2021-03-12
2021-05-30 21:29:28 78      ARW_BBG000BCD3D5_2021-03-12
2021-05-30 21:29:28 81      ARWR_BBG000BRVKH0_2021-03-12
2021-05-30 21:29:28 83      ASGN_BBG000CRN8N8_2021-03-12
2021-05-30 21:29:28 85      ASH_BBG00D0Y81M1_2021-03-12
2021-05-30 21:29:28 86      ASIX_BBG00CWTTQ41_2021-03-12
2021-05-30 21:29:28 87      ATEX_BBG0081NLHR0_2021-03-12
2021-05-30 21:29:28 87      ATGE_BBG000DQBZJ7_2021-03-12
2021-05-30 21:29:28 88      ATKR_BBG000QTFDQ4_2021-03-12
2021-05-30 21:29:28 89      ATR_BBG000BGX2S0_2021-03-12
2021-05-30 21:29:28 90      ATRA_BBG005Q3MQY4_2021-03-12
2021-05-30 21:29:28 92      ATRA: BuyPending. Strategy: ImpulseStrategy. Price: 17.06. StopLoss: 16.65. Candle: ID:880, Time: 14:45, Close: 17.06. Details: Trend: 14:35(800)-14:45(881). PrevMinMax: 16.59/16.97. Trend AB: 3.58333/16.78333. Trend Max/Fall/SD: 17.06/1.19/0.29; TrendGrow: +2.46%. DayAvgChange: 0.47%
2021-05-30 21:29:28 92      ATRA: OrderID: 6178c2cc. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 92      ATRA: OrderID: 6178c2cc fully executed
2021-05-30 21:29:28 92      ATRA: Pulling stop loss to current price. Price: 16.79. MaxPrice: 16.94. Candle: ID:881, Time: 14:45, Close: 17.06.
2021-05-30 21:29:28 92      ATRA: Pulling stop loss to current price. Price: 17.05. MaxPrice: 17.13. Candle: ID:1000, Time: 15:05, Close: 17.18.
2021-05-30 21:29:28 92      ATRA: SL reached. Pending. Close price: 17.04. Candle: ID:1020, Time: 15:05, Close: 17.04. Profit: -0.02(-0.12%)
2021-05-30 21:29:28 92      ATRA: OrderID: ecf37350. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:28 92      ATRA: OrderID: ecf37350 fully executed
2021-05-30 21:29:28 93      ATRC_BBG000BL6CB5_2021-03-12
2021-05-30 21:29:28 94      ATRI_BBG000DTT624_2021-03-12
