2021-05-30 21:28:48 90      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=ImpulseStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-02-26;
2021-05-30 21:28:52 98      AAL: Rebuild trend due to changeFromTrend(0.41%) > MaxFall(0.38%). Candle: ID:5300, Time: 14:40, Close: 21.22. Trend: A: 0.54000, B: 20.78840, Max: 21.22, MaxFall: 0.38, SD: 0.20
2021-05-30 21:28:52 98      AAL: SL reached. Pending. Close price: 20.86. Candle: ID:7121, Time: 14:55, Close: 20.86. Profit: -0.23(-1.09%)
2021-05-30 21:28:52 99      AAL: OrderID: 2274c477. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:52 99      AAL: OrderID: 2274c477 partially executed. Executed lots: 3. OrderStatus: 3/11 lots
2021-05-30 21:28:52 99      AAL: OrderID: 2274c477 fully executed
2021-05-30 21:28:53 01      AAL: BuyPending. Strategy: ImpulseStrategy. Price: 20.83. StopLoss: 20.56. Candle: ID:12149, Time: 15:45, Close: 20.83. Details: Trend: 15:30(10781)-15:45(12150). PrevMinMax: 20.38/20.82. Trend AB: 0.29273/20.38481. Trend Max/Fall/SD: 20.83/0.63/0.22; TrendGrow: +2.11%. DayAvgChange: 0.68%
2021-05-30 21:28:53 01      AAL: OrderID: c3927b9e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:53 01      AAL: OrderID: c3927b9e fully executed
2021-05-30 21:28:53 02      AAL: Pulling stop loss to current price. Price: 20.76. MaxPrice: 20.98. Candle: ID:13426, Time: 16:05, Close: 21.01.
2021-05-30 21:28:53 02      AAL: Pulling stop loss to current price. Price: 20.85. MaxPrice: 21.06. Candle: ID:15203, Time: 16:35, Close: 21.09.
2021-05-30 21:28:53 02      AAL: SL reached. Pending. Close price: 20.84. Candle: ID:15905, Time: 16:50, Close: 20.84. Profit: 0.01(0.05%)
2021-05-30 21:28:53 02      AAL: OrderID: 03870a5c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:53 02      AAL: OrderID: 03870a5c fully executed
2021-05-30 21:28:53 08      AAPL_BBG000B9XRY4_2021-02-26
2021-05-30 21:28:53 86      AAPL: BuyPending. Strategy: ImpulseStrategy. Price: 123.83. StopLoss: 122.59. Candle: ID:64731, Time: 15:50, Close: 123.83. Details: Trend: 15:35(54191)-15:50(64732). PrevMinMax: 121.29/122.87. Trend AB: 0.20204/121.75245. Trend Max/Fall/SD: 123.83/0.34/0.19; TrendGrow: +2.00%. DayAvgChange: 0.37%
2021-05-30 21:28:53 86      AAPL: OrderID: 873f12e0. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:53 86      AAPL: OrderID: 873f12e0 fully executed
2021-05-30 21:28:53 86      AAPL: Pulling stop loss to current price. Price: 122.85. MaxPrice: 123.47. Candle: ID:64732, Time: 15:50, Close: 123.83.
2021-05-30 21:28:53 89      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.96. Candle: ID:72238, Time: 16:10, Close: 123.76.
2021-05-30 21:28:53 89      AAPL: Price does not grow. Pulling Stop Loss closer. Price: 123.52. Candle: ID:72238, Time: 16:10, Close: 123.76.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.97. Candle: ID:72246, Time: 16:10, Close: 123.79.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.96. Candle: ID:72247, Time: 16:10, Close: 123.78.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.97. Candle: ID:72248, Time: 16:10, Close: 123.8.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.96. Candle: ID:72316, Time: 16:10, Close: 123.78.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.97. Candle: ID:72515, Time: 16:10, Close: 123.79.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.96. Candle: ID:72516, Time: 16:10, Close: 123.78.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.97. Candle: ID:72517, Time: 16:10, Close: 123.79.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.96. Candle: ID:72518, Time: 16:10, Close: 123.78.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.97. Candle: ID:72534, Time: 16:10, Close: 123.79.
2021-05-30 21:28:53 90      AAPL: Price does not grow. Try to set TakeProfit. Price: 123.96. Candle: ID:72579, Time: 16:10, Close: 123.77.
2021-05-30 21:28:53 90      AAPL: SL reached. Pending. Close price: 123.5. Candle: ID:72784, Time: 16:10, Close: 123.5. Profit: -0.33(-0.27%)
2021-05-30 21:28:53 90      AAPL: OrderID: 18ae2632. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:53 91      AAPL: OrderID: 18ae2632 fully executed
2021-05-30 21:28:54 33      ABBV_BBG0025Y4RY4_2021-02-26
2021-05-30 21:28:54 46      ABNB_BBG001Y2XS07_2021-02-26
2021-05-30 21:28:54 58      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 188. StopLoss: 186.00. Candle: ID:522, Time: 12:35, Close: 188. Details: Trend: 12:20(439)-12:35(523). PrevMinMax: 181.92/184.22. Trend AB: 67.71003/182.90194. Trend Max/Fall/SD: 188/0.53/0.28; TrendGrow: +3.77%. DayAvgChange: 0.48%
2021-05-30 21:28:54 58      ABNB: OrderID: 1bd9305c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 59      ABNB: Cancel order. Candle: ID:537, Time: 12:40, Close: 188.99. Details: price change 0.53
2021-05-30 21:28:54 59      OrderID: 1bd9305c successfully canceled
2021-05-30 21:28:54 59      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 187.98. StopLoss: 185.94. Candle: ID:563, Time: 12:40, Close: 187.98. Details: Trend: 12:25(443)-12:40(564). PrevMinMax: 181.17/184.22. Trend AB: 43.72104/184.07219. Trend Max/Fall/SD: 188.99/0.54/0.35; TrendGrow: +3.24%. DayAvgChange: 0.63%
2021-05-30 21:28:54 59      ABNB: OrderID: 403d0bc5. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 60      ABNB: OrderID: 403d0bc5 fully executed
2021-05-30 21:28:54 60      ABNB: Pulling stop loss to current price. Price: 188. MaxPrice: 188.5. Candle: ID:609, Time: 12:50, Close: 188.94.
2021-05-30 21:28:54 60      ABNB: SPYKE!. Candle: ID:624, Time: 12:50, Close: 182
2021-05-30 21:28:54 60      ABNB: SL reached. Pending. Close price: 180.5. Candle: ID:625, Time: 12:50, Close: 180.5. Profit: -7.48(-3.98%)
2021-05-30 21:28:54 60      ABNB: OrderID: 823a035e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 61      ABNB: OrderID: 823a035e fully executed
2021-05-30 21:28:54 61      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 191. StopLoss: 187.67. Candle: ID:1169, Time: 14:05, Close: 191. Details: Trend: 13:55(1015)-14:05(1170). PrevMinMax: 186.97/190. Trend AB: 14.83114/188.21316. Trend Max/Fall/SD: 191/0.87/0.22; TrendGrow: +2.28%. DayAvgChange: 0.45%
2021-05-30 21:28:54 61      ABNB: OrderID: 28902019. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 63      ABNB: Cancel order. Candle: ID:1172, Time: 14:05, Close: 191.96. Details: price change 0.50
2021-05-30 21:28:54 63      OrderID: 28902019 successfully canceled
2021-05-30 21:28:54 63      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 191.22. StopLoss: 187.89. Candle: ID:1173, Time: 14:05, Close: 191.22. Details: Trend: 13:55(1015)-14:05(1174). PrevMinMax: 186.97/190. Trend AB: 15.76579/188.16475. Trend Max/Fall/SD: 191.96/0.87/0.24; TrendGrow: +2.39%. DayAvgChange: 0.45%
2021-05-30 21:28:54 63      ABNB: OrderID: ba871586. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 63      ABNB: Cancel order. Candle: ID:1178, Time: 14:05, Close: 192.28. Details: price change 0.55
2021-05-30 21:28:54 63      OrderID: ba871586 successfully canceled
2021-05-30 21:28:54 63      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 192.38. StopLoss: 189.03. Candle: ID:1179, Time: 14:05, Close: 192.38. Details: Trend: 13:55(1015)-14:05(1180). PrevMinMax: 186.97/190. Trend AB: 17.55152/188.06920. Trend Max/Fall/SD: 192.38/0.87/0.26; TrendGrow: +3.01%. DayAvgChange: 0.45%
2021-05-30 21:28:54 63      ABNB: OrderID: d578ec8f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 63      ABNB: OrderID: d578ec8f fully executed
2021-05-30 21:28:54 63      ABNB: Rebuild trend due to changeFromTrend(1.57%) > MaxFall(0.87%). Candle: ID:1210, Time: 14:05, Close: 194.51. Trend: A: 25.78069, B: 187.57684, Max: 194.57, MaxFall: 0.87, SD: 0.39
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.60. Candle: ID:1581, Time: 14:25, Close: 191.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Pulling Stop Loss closer. Price: 189.15. Candle: ID:1581, Time: 14:25, Close: 191.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.75. Candle: ID:1582, Time: 14:25, Close: 191.59.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.72. Candle: ID:1583, Time: 14:25, Close: 191.47.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.78. Candle: ID:1584, Time: 14:25, Close: 191.73.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.60. Candle: ID:1585, Time: 14:25, Close: 191.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.67. Candle: ID:1586, Time: 14:25, Close: 191.26.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.60. Candle: ID:1588, Time: 14:25, Close: 190.5.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.63. Candle: ID:1590, Time: 14:25, Close: 191.1.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.73. Candle: ID:1591, Time: 14:25, Close: 191.5.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.72. Candle: ID:1593, Time: 14:25, Close: 191.47.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.60. Candle: ID:1595, Time: 14:25, Close: 191.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.63. Candle: ID:1596, Time: 14:25, Close: 191.12.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.60. Candle: ID:1597, Time: 14:25, Close: 191.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.79. Candle: ID:1624, Time: 14:25, Close: 191.74.
2021-05-30 21:28:54 63      ABNB: Price does not grow. Try to set TakeProfit. Price: 192.85. Candle: ID:1625, Time: 14:25, Close: 192.
2021-05-30 21:28:54 63      ABNB: TP reached. Pending. Close price: 193. Candle: ID:1627, Time: 14:25, Close: 193. Profit: 0.62(0.32%)
2021-05-30 21:28:54 63      ABNB: OrderID: ad70cc77. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:54 64      ABNB: OrderID: ad70cc77 fully executed
2021-05-30 21:28:54 75      ABT_BBG000B9ZXB4_2021-02-26
2021-05-30 21:28:54 84      ACAD_BBG000BHG9K0_2021-02-26
2021-05-30 21:28:54 86      ACH_BBG000CMRVH1_2021-02-26
2021-05-30 21:28:54 88      ADBE_BBG000BB5006_2021-02-26
2021-05-30 21:28:55 01      ADM_BBG000BB6WG8_2021-02-26
2021-05-30 21:28:55 06      ADP_BBG000JG0547_2021-02-26
2021-05-30 21:28:55 13      ADSK_BBG000BM7HL0_2021-02-26
2021-05-30 21:28:55 18      ADSK: BuyPending. Strategy: ImpulseStrategy. Price: 287.96. StopLoss: 285.08. Candle: ID:225, Time: 14:30, Close: 287.96. Details: Trend: 14:10(146)-14:30(226). PrevMinMax: 279.01/285.14. Trend AB: 42.53739/282.68715. Trend Max/Fall/SD: 288.07/0.28/0.19; TrendGrow: +2.15%. DayAvgChange: 0.08%
2021-05-30 21:28:55 18      ADSK: OrderID: 1af752ab. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 19      ADSK: OrderID: 1af752ab fully executed
2021-05-30 21:28:55 19      ADSK: Rebuild trend due to changeFromTrend(0.30%) > MaxFall(0.28%). Candle: ID:266, Time: 14:30, Close: 288.69. Trend: A: 47.18690, B: 282.60474, Max: 289, MaxFall: 0.95, SD: 0.26
2021-05-30 21:28:55 19      ADSK: SL reached. Pending. Close price: 285. Candle: ID:327, Time: 14:30, Close: 285. Profit: -2.96(-1.03%)
2021-05-30 21:28:55 19      ADSK: OrderID: ec912a16. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 19      ADSK: OrderID: ec912a16 fully executed
2021-05-30 21:28:55 24      AES_BBG000C23KJ3_2021-02-26
2021-05-30 21:28:55 25      AES: BuyPending. Strategy: ImpulseStrategy. Price: 26.68. StopLoss: 26.25. Candle: ID:312, Time: 14:45, Close: 26.68. Details: Trend: 14:30(81)-14:45(313). PrevMinMax: 26.05/26.32. Trend AB: 1.82648/26.14844. Trend Max/Fall/SD: 26.72/0.80/0.26; TrendGrow: +2.07%. DayAvgChange: 0.47%
2021-05-30 21:28:55 25      AES: OrderID: affb6e64. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 25      AES: OrderID: affb6e64 fully executed
2021-05-30 21:28:55 26      AES: Pulling stop loss to current price. Price: 26.4. MaxPrice: 26.56. Candle: ID:688, Time: 15:00, Close: 26.59.
2021-05-30 21:28:55 26      AES: SL reached. Pending. Close price: 26.39. Candle: ID:725, Time: 15:05, Close: 26.39. Profit: -0.29(-1.09%)
2021-05-30 21:28:55 26      AES: OrderID: 4a92d355. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 26      AES: OrderID: 4a92d355 fully executed
2021-05-30 21:28:55 26      AES: BuyPending. Strategy: ImpulseStrategy. Price: 26.72. StopLoss: 26.41. Candle: ID:1559, Time: 15:40, Close: 26.72. Details: Trend: 15:25(1109)-15:40(1560). PrevMinMax: 26.19/26.61. Trend AB: 1.03481/26.15639. Trend Max/Fall/SD: 26.73/0.57/0.21; TrendGrow: +2.02%. DayAvgChange: 0.49%
2021-05-30 21:28:55 26      AES: OrderID: ad6a5e4f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 26      AES: OrderID: ad6a5e4f fully executed
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.70. Candle: ID:1782, Time: 16:00, Close: 26.63.
2021-05-30 21:28:55 26      AES: Price does not grow. Pulling Stop Loss closer. Price: 26.55. Candle: ID:1782, Time: 16:00, Close: 26.63.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.71. Candle: ID:1784, Time: 16:00, Close: 26.66.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.70. Candle: ID:1787, Time: 16:00, Close: 26.65.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.71. Candle: ID:1804, Time: 16:00, Close: 26.66.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.72. Candle: ID:1814, Time: 16:00, Close: 26.7.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.71. Candle: ID:1818, Time: 16:00, Close: 26.69.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.70. Candle: ID:1825, Time: 16:00, Close: 26.65.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.71. Candle: ID:1826, Time: 16:00, Close: 26.66.
2021-05-30 21:28:55 26      AES: Price does not grow. Try to set TakeProfit. Price: 26.72. Candle: ID:1832, Time: 16:00, Close: 26.7.
2021-05-30 21:28:55 26      AES: TP reached. Pending. Close price: 26.72. Candle: ID:1835, Time: 16:00, Close: 26.72. Profit: 0.00(0%)
2021-05-30 21:28:55 26      AES: OrderID: e5e59dd8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 26      AES: OrderID: e5e59dd8 fully executed
2021-05-30 21:28:55 28      AFL_BBG000BBBNC6_2021-02-26
2021-05-30 21:28:55 35      AIG_BBG000BBDZG3_2021-02-26
2021-05-30 21:28:55 38      AIG: BuyPending. Strategy: ImpulseStrategy. Price: 44.71. StopLoss: 43.89. Candle: ID:156, Time: 14:30, Close: 44.71. Details: Trend: 13:55(74)-14:30(157). PrevMinMax: 43.76/44.26. Trend AB: 6.61307/44.39332. Trend Max/Fall/SD: 45/0.91/0.51; TrendGrow: +2.10%. DayAvgChange: 0.40%
2021-05-30 21:28:55 38      AIG: OrderID: e1025a67. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 40      AIG: OrderID: e1025a67 fully executed
2021-05-30 21:28:55 41      AIG: Pulling stop loss to current price. Price: 44.74. MaxPrice: 45. Candle: ID:807, Time: 14:45, Close: 45.06.
2021-05-30 21:28:55 41      AIG: SL reached. Pending. Close price: 44.73. Candle: ID:955, Time: 14:50, Close: 44.73. Profit: 0.02(0.04%)
2021-05-30 21:28:55 42      AIG: OrderID: 727eea12. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 44      AIG: OrderID: 727eea12 fully executed
2021-05-30 21:28:55 47      AKAM_BBG000BJQWD2_2021-02-26
2021-05-30 21:28:55 53      ALK_BBG000BBL0Y1_2021-02-26
2021-05-30 21:28:55 55      ALK: BuyPending. Strategy: ImpulseStrategy. Price: 66.02. StopLoss: 64.52. Candle: ID:399, Time: 14:40, Close: 66.02. Details: Trend: 14:30(202)-14:40(400). PrevMinMax: 63.47/65.3. Trend AB: 5.51463/64.71433. Trend Max/Fall/SD: 66.03/1.13/0.38; TrendGrow: +2.34%. DayAvgChange: 0.72%
2021-05-30 21:28:55 55      ALK: OrderID: 4f19dca7. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 55      ALK: OrderID: 4f19dca7 fully executed
2021-05-30 21:28:55 56      ALK: Pulling stop loss to current price. Price: 64.73. MaxPrice: 65.36. Candle: ID:402, Time: 14:40, Close: 65.98.
2021-05-30 21:28:55 56      ALK: Price does not grow. Try to set TakeProfit. Price: 65.48. Candle: ID:516, Time: 15:00, Close: 64.77.
2021-05-30 21:28:55 56      ALK: Price does not grow. Pulling Stop Loss closer. Price: 64.74. Candle: ID:516, Time: 15:00, Close: 64.77.
2021-05-30 21:28:55 56      ALK: SL reached. Pending. Close price: 64.56. Candle: ID:520, Time: 15:00, Close: 64.56. Profit: -1.46(-2.21%)
2021-05-30 21:28:55 57      ALK: OrderID: 9eea98a9. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 57      ALK: OrderID: 9eea98a9 fully executed
2021-05-30 21:28:55 58      ALL_BBG000BVMGF2_2021-02-26
2021-05-30 21:28:55 63      ALXN_BBG000G30YX4_2021-02-26
2021-05-30 21:28:55 67      AMAT_BBG000BBPFB9_2021-02-26
2021-05-30 21:28:55 83      AMAT: BuyPending. Strategy: ImpulseStrategy. Price: 116.24. StopLoss: 115.07. Candle: ID:7050, Time: 15:45, Close: 116.24. Details: Trend: 15:30(5734)-15:45(7051). PrevMinMax: 113.5/115.76. Trend AB: 1.66678/113.81525. Trend Max/Fall/SD: 116.26/0.42/0.17; TrendGrow: +2.03%. DayAvgChange: 0.51%
2021-05-30 21:28:55 84      AMAT: OrderID: 6607e32c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 84      AMAT: OrderID: 6607e32c fully executed
2021-05-30 21:28:55 84      AMAT: Rebuild trend due to changeFromTrend(0.43%) > MaxFall(0.42%). Candle: ID:7141, Time: 15:45, Close: 116.66. Trend: A: 1.74936, B: 113.77776, Max: 116.66, MaxFall: 0.42, SD: 0.18
2021-05-30 21:28:55 84      AMAT: Pulling stop loss to current price. Price: 115.23. MaxPrice: 116.99. Candle: ID:7502, Time: 15:50, Close: 117.12.
2021-05-30 21:28:55 84      AMAT: Pulling stop loss to current price. Price: 116.09. MaxPrice: 117.35. Candle: ID:7727, Time: 15:55, Close: 117.47.
2021-05-30 21:28:55 84      AMAT: Pulling stop loss to current price. Price: 117.24. MaxPrice: 117.6. Candle: ID:8313, Time: 16:05, Close: 117.73.
2021-05-30 21:28:55 85      AMAT: Pulling stop loss to current price. Price: 117.36. MaxPrice: 117.85. Candle: ID:8435, Time: 16:10, Close: 117.97.
2021-05-30 21:28:55 85      AMAT: Pulling stop loss to current price. Price: 117.8. MaxPrice: 118.37. Candle: ID:9135, Time: 16:20, Close: 118.53.
2021-05-30 21:28:55 85      AMAT: SL reached. Pending. Close price: 117.75. Candle: ID:9367, Time: 16:20, Close: 117.75. Profit: 1.51(1.30%)
2021-05-30 21:28:55 85      AMAT: OrderID: 9d81a238. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 86      AMAT: OrderID: 9d81a238 fully executed
2021-05-30 21:28:55 86      AMAT: BuyPending. Strategy: ImpulseStrategy. Price: 120.15. StopLoss: 118.80. Candle: ID:10364, Time: 16:40, Close: 120.15. Details: Trend: 16:25(9426)-16:40(10365). PrevMinMax: 117.21/118.73. Trend AB: 1.95880/118.30022. Trend Max/Fall/SD: 120.15/0.56/0.18; TrendGrow: +2.03%. DayAvgChange: 0.45%
2021-05-30 21:28:55 86      AMAT: OrderID: 5e45bb0c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 87      AMAT: OrderID: 5e45bb0c fully executed
2021-05-30 21:28:55 87      AMAT: SL reached. Pending. Close price: 118.79. Candle: ID:10998, Time: 16:55, Close: 118.79. Profit: -1.36(-1.13%)
2021-05-30 21:28:55 87      AMAT: OrderID: 95bc284d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:55 88      AMAT: OrderID: 95bc284d fully executed
2021-05-30 21:28:55 92      AMCX_BBG000H01H92_2021-02-26
2021-05-30 21:28:55 98      AMD_BBG000BBQCY0_2021-02-26
2021-05-30 21:28:56 48      AMD: BuyPending. Strategy: ImpulseStrategy. Price: 84.81. StopLoss: 83.41. Candle: ID:7432, Time: 14:35, Close: 84.81. Details: Trend: 14:25(4587)-14:35(7433). PrevMinMax: 83.18/83.6. Trend AB: 0.50896/83.31430. Trend Max/Fall/SD: 84.81/0.82/0.21; TrendGrow: +2.00%. DayAvgChange: 0.23%
2021-05-30 21:28:56 48      AMD: OrderID: 3ce83409. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:56 48      AMD: OrderID: 3ce83409 fully executed
2021-05-30 21:28:56 49      AMD: Pulling stop loss to current price. Price: 83.59. MaxPrice: 84.92. Candle: ID:8308, Time: 14:40, Close: 85.01.
2021-05-30 21:28:56 50      AMD: SL reached. Pending. Close price: 83.58. Candle: ID:12662, Time: 14:55, Close: 83.58. Profit: -1.23(-1.45%)
2021-05-30 21:28:56 50      AMD: OrderID: 4d9576ff. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:56 50      AMD: OrderID: 4d9576ff fully executed
2021-05-30 21:28:56 76      AMGN_BBG000BBS2Y0_2021-02-26
2021-05-30 21:28:56 87      AMZN_BBG000BVPV84_2021-02-26
2021-05-30 21:28:57 15      ANGI_BBG00HVKH3Q0_2021-02-26
2021-05-30 21:28:57 22      APA_BBG000BC2C10_2021-02-26
2021-05-30 21:28:57 22      Warning: figi `BBG000BC2C10` for history data does not match actual figi `BBG00YTS96G2`. Ticker: APA. Will be used actual!
