2021-05-30 21:28:44 75      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=ImpulseStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-02-24;
2021-05-30 21:28:46 36      AAL: BuyPending. Strategy: ImpulseStrategy. Price: 21.17. StopLoss: 20.92. Candle: ID:3846, Time: 14:30, Close: 21.17. Details: Trend: 14:25(2887)-14:30(3847). PrevMinMax: 20.68/20.98. Trend AB: 0.31356/20.74084. Trend Max/Fall/SD: 21.17/0.57/0.39; TrendGrow: +2.02%. DayAvgChange: 0.27%
2021-05-30 21:28:46 36      AAL: OrderID: b31a9359. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:46 36      AAL: OrderID: b31a9359 fully executed
2021-05-30 21:28:46 36      AAL: Rebuild trend due to changeFromTrend(0.71%) > MaxFall(0.57%). Candle: ID:3877, Time: 14:30, Close: 21.2. Trend: A: 0.33778, B: 20.73297, Max: 21.2, MaxFall: 0.57, SD: 0.40
2021-05-30 21:28:46 36      AAL: Rebuild trend due to changeFromTrend(0.72%) > MaxFall(0.57%). Candle: ID:3908, Time: 14:30, Close: 21.23. Trend: A: 0.36105, B: 20.72518, Max: 21.23, MaxFall: 0.57, SD: 0.41
2021-05-30 21:28:46 38      AAL: Pulling stop loss to current price. Price: 21.1. MaxPrice: 21.38. Candle: ID:7689, Time: 14:45, Close: 21.41.
2021-05-30 21:28:46 40      AAL: SL reached. Pending. Close price: 21.09. Candle: ID:10268, Time: 15:05, Close: 21.09. Profit: -0.08(-0.38%)
2021-05-30 21:28:46 40      AAL: OrderID: c8a7da09. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:46 40      AAL: OrderID: c8a7da09 fully executed
2021-05-30 21:28:46 46      AAL: BuyPending. Strategy: ImpulseStrategy. Price: 21.51. StopLoss: 21.24. Candle: ID:12709, Time: 15:30, Close: 21.51. Details: Trend: 15:15(11060)-15:30(12710). PrevMinMax: 20.96/21.48. Trend AB: 0.19983/21.14985. Trend Max/Fall/SD: 21.51/0.61/0.20; TrendGrow: +2.04%. DayAvgChange: 0.53%
2021-05-30 21:28:46 46      AAL: OrderID: cb86bfd6. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:46 47      AAL: OrderID: cb86bfd6 fully executed
2021-05-30 21:28:46 47      AAL: Pulling stop loss to current price. Price: 21.33. MaxPrice: 21.48. Candle: ID:12787, Time: 15:35, Close: 21.51.
2021-05-30 21:28:46 47      AAL: Pulling stop loss to current price. Price: 21.6. MaxPrice: 21.69. Candle: ID:14837, Time: 16:00, Close: 21.72.
2021-05-30 21:28:46 48      AAL: Pulling stop loss to current price. Price: 21.68. MaxPrice: 21.91. Candle: ID:15727, Time: 16:10, Close: 21.94.
2021-05-30 21:28:46 48      AAL: Pulling stop loss to current price. Price: 21.86. MaxPrice: 21.92. Candle: ID:16632, Time: 16:25, Close: 21.95.
2021-05-30 21:28:46 48      AAL: SL reached. Pending. Close price: 21.85. Candle: ID:16941, Time: 16:25, Close: 21.85. Profit: 0.34(1.58%)
2021-05-30 21:28:46 48      AAL: OrderID: 68ca43f8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:46 48      AAL: OrderID: 68ca43f8 partially executed. Executed lots: 2. OrderStatus: 2/11 lots
2021-05-30 21:28:46 48      AAL: OrderID: 68ca43f8 fully executed
2021-05-30 21:28:46 57      AAPL_BBG000B9XRY4_2021-02-24
2021-05-30 21:28:47 53      ABBV_BBG0025Y4RY4_2021-02-24
2021-05-30 21:28:47 61      ABNB_BBG001Y2XS07_2021-02-24
2021-05-30 21:28:47 68      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 192.79. StopLoss: 189.66. Candle: ID:1930, Time: 14:45, Close: 192.79. Details: Trend: 14:35(1311)-14:45(1931). PrevMinMax: 189.12/191.1. Trend AB: 2.57257/189.58289. Trend Max/Fall/SD: 192.79/0.81/0.25; TrendGrow: +2.01%. DayAvgChange: 0.34%
2021-05-30 21:28:47 69      ABNB: OrderID: 9341bbd0. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:47 69      ABNB: OrderID: 9341bbd0 fully executed
2021-05-30 21:28:47 69      ABNB: Pulling stop loss to current price. Price: 190.5. MaxPrice: 191.02. Candle: ID:1935, Time: 14:45, Close: 192.75.
2021-05-30 21:28:47 69      ABNB: Rebuild trend due to changeFromTrend(0.99%) > MaxFall(0.81%). Candle: ID:1961, Time: 14:45, Close: 193.15. Trend: A: 3.35893, B: 189.41676, Max: 193.35, MaxFall: 0.81, SD: 0.31
2021-05-30 21:28:47 69      ABNB: Rebuild trend due to changeFromTrend(0.83%) > MaxFall(0.81%). Candle: ID:2138, Time: 14:45, Close: 193.8. Trend: A: 4.45334, B: 189.15387, Max: 193.8, MaxFall: 0.81, SD: 0.32
2021-05-30 21:28:47 69      ABNB: Rebuild trend due to changeFromTrend(0.82%) > MaxFall(0.81%). Candle: ID:2171, Time: 14:45, Close: 194.58. Trend: A: 4.78605, B: 189.06026, Max: 194.7, MaxFall: 0.81, SD: 0.33
2021-05-30 21:28:47 69      ABNB: Rebuild trend due to changeFromTrend(0.86%) > MaxFall(0.81%). Candle: ID:2202, Time: 14:45, Close: 194.99. Trend: A: 5.15074, B: 188.95393, Max: 195, MaxFall: 0.81, SD: 0.36
2021-05-30 21:28:47 70      ABNB: Rebuild trend due to changeFromTrend(0.82%) > MaxFall(0.81%). Candle: ID:2254, Time: 14:45, Close: 195.4. Trend: A: 5.66097, B: 188.79854, Max: 195.62, MaxFall: 0.81, SD: 0.38
2021-05-30 21:28:47 70      ABNB: Rebuild trend due to changeFromTrend(1.04%) > MaxFall(0.81%). Candle: ID:2285, Time: 14:45, Close: 196.34. Trend: A: 5.94090, B: 188.70911, Max: 196.34, MaxFall: 0.81, SD: 0.40
2021-05-30 21:28:47 70      ABNB: Pulling stop loss to current price. Price: 195.07. MaxPrice: 197.88. Candle: ID:2910, Time: 15:00, Close: 198.18.
2021-05-30 21:28:47 70      ABNB: SL reached. Pending. Close price: 195.01. Candle: ID:3117, Time: 15:00, Close: 195.01. Profit: 2.22(1.15%)
2021-05-30 21:28:47 70      ABNB: OrderID: 4e769cc2. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:47 70      ABNB: OrderID: 4e769cc2 fully executed
2021-05-30 21:28:47 71      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 199.86. StopLoss: 197.4. Candle: ID:4593, Time: 15:45, Close: 199.86. Details: OutletTime: 15:10(4392)-15:45(4594). OutletMinMax: 196.08/198.45. TrendAB: 10.87600/197.73681. CurrentChange: +1.24%. DayAvgChange: 0.59%. MaxFall: 0.15%, SD: 0.13
2021-05-30 21:28:47 71      ABNB: OrderID: 80a0076f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:47 71      ABNB: OrderID: 80a0076f fully executed
2021-05-30 21:28:47 71      ABNB: Rebuild trend due to changeFromTrend(0.17%) > MaxFall(0.15%). Candle: ID:4644, Time: 15:45, Close: 200.83. Trend: A: 10.91376, B: 197.73214, Max: 200.83, MaxFall: 0.20, SD: 0.12
2021-05-30 21:28:47 71      ABNB: Pulling stop loss to current price. Price: 197.41. MaxPrice: 200.29. Candle: ID:4913, Time: 15:55, Close: 200.5.
2021-05-30 21:28:47 71      ABNB: Pulling stop loss to current price. Price: 198.99. MaxPrice: 200.72. Candle: ID:5377, Time: 16:10, Close: 200.93.
2021-05-30 21:28:47 71      ABNB: Pulling stop loss to current price. Price: 200.02. MaxPrice: 201.73. Candle: ID:5552, Time: 16:20, Close: 201.94.
2021-05-30 21:28:47 72      ABNB: Pulling stop loss to current price. Price: 200.2. MaxPrice: 203.14. Candle: ID:5739, Time: 16:25, Close: 203.39.
2021-05-30 21:28:47 72      ABNB: Pulling stop loss to current price. Price: 203.33. MaxPrice: 204.75. Candle: ID:6838, Time: 17:00, Close: 205.
2021-05-30 21:28:47 72      ABNB: Pulling stop loss to current price. Price: 205.66. MaxPrice: 207.46. Candle: ID:7532, Time: 17:20, Close: 207.73.
2021-05-30 21:28:47 72      ABNB: Pulling stop loss to current price. Price: 205.84. MaxPrice: 207.71. Candle: ID:7601, Time: 17:25, Close: 208.
2021-05-30 21:28:47 72      ABNB: SL reached. Pending. Close price: 205.8. Candle: ID:7824, Time: 17:30, Close: 205.8. Profit: 5.94(2.97%)
2021-05-30 21:28:47 74      ABNB: OrderID: 8e553648. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:47 74      ABNB: OrderID: 8e553648 fully executed
2021-05-30 21:28:47 77      ABT_BBG000B9ZXB4_2021-02-24
2021-05-30 21:28:47 84      ACAD_BBG000BHG9K0_2021-02-24
2021-05-30 21:28:47 86      ACH_BBG000CMRVH1_2021-02-24
2021-05-30 21:28:47 87      ACH: SPYKE!. Candle: ID:708, Time: 9:05, Close: 11.6
2021-05-30 21:28:47 89      ADBE_BBG000BB5006_2021-02-24
2021-05-30 21:28:48 02      ADM_BBG000BB6WG8_2021-02-24
2021-05-30 21:28:48 06      ADP_BBG000JG0547_2021-02-24
2021-05-30 21:28:48 11      ADSK_BBG000BM7HL0_2021-02-24
2021-05-30 21:28:48 24      AES_BBG000C23KJ3_2021-02-24
2021-05-30 21:28:48 25      AES: BuyPending. Strategy: ImpulseStrategy. Price: 27.83. StopLoss: 27.55. Candle: ID:285, Time: 14:40, Close: 27.83. Details: Trend: 14:25(44)-14:40(286). PrevMinMax: 27.3/27.82. Trend AB: 1.60479/27.42055. Trend Max/Fall/SD: 27.83/0.43/0.24; TrendGrow: +2.28%. DayAvgChange: 0.92%
2021-05-30 21:28:48 25      AES: OrderID: 418ae445. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 25      AES: OrderID: 418ae445 fully executed
2021-05-30 21:28:48 25      AES: Pulling stop loss to current price. Price: 27.68. MaxPrice: 27.88. Candle: ID:532, Time: 15:00, Close: 27.91.
2021-05-30 21:28:48 25      AES: SL reached. Pending. Close price: 27.67. Candle: ID:692, Time: 15:05, Close: 27.67. Profit: -0.16(-0.57%)
2021-05-30 21:28:48 25      AES: OrderID: b4c68d96. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 26      AES: OrderID: b4c68d96 fully executed
2021-05-30 21:28:48 28      AFL_BBG000BBBNC6_2021-02-24
2021-05-30 21:28:48 31      AIG_BBG000BBDZG3_2021-02-24
2021-05-30 21:28:48 33      AIG: BuyPending. Strategy: ImpulseStrategy. Price: 44.99. StopLoss: 44.46. Candle: ID:110, Time: 14:30, Close: 44.99. Details: OutletTime: 13:15(49)-14:30(111). OutletMinMax: 44.02/44.47. TrendAB: 8.46894/44.43541. CurrentChange: +1.08%. DayAvgChange: 0.21%. MaxFall: 0.22%, SD: 0.10
2021-05-30 21:28:48 33      AIG: OrderID: d748b7b6. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 33      AIG: OrderID: d748b7b6 fully executed
2021-05-30 21:28:48 33      AIG: Price does not grow. Try to set TakeProfit. Price: 44.98. Candle: ID:511, Time: 14:50, Close: 44.98.
2021-05-30 21:28:48 33      AIG: Price does not grow. Pulling Stop Loss closer. Price: 44.86. Candle: ID:511, Time: 14:50, Close: 44.98.
2021-05-30 21:28:48 33      AIG: TP reached. Pending. Close price: 44.98. Candle: ID:522, Time: 14:50, Close: 44.98. Profit: -0.01(-0.02%)
2021-05-30 21:28:48 34      AIG: OrderID: 19f817c4. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 35      AIG: OrderID: 19f817c4 fully executed
2021-05-30 21:28:48 38      AKAM_BBG000BJQWD2_2021-02-24
2021-05-30 21:28:48 43      ALK_BBG000BBL0Y1_2021-02-24
2021-05-30 21:28:48 44      ALK: BuyPending. Strategy: ImpulseStrategy. Price: 67.4. StopLoss: 66.6. Candle: ID:211, Time: 14:30, Close: 67.4. Details: OutletTime: 13:55(172)-14:30(212). OutletMinMax: 66.52/66.95. TrendAB: 7.85835/66.82851. CurrentChange: +1.20%. DayAvgChange: 0.22%. MaxFall: 0.12%, SD: 0.11
2021-05-30 21:28:48 44      ALK: OrderID: 0b9cd1f1. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 45      ALK: OrderID: 0b9cd1f1 partially executed. Executed lots: 1. OrderStatus: 1/3 lots
2021-05-30 21:28:48 45      ALK: OrderID: 0b9cd1f1 fully executed
2021-05-30 21:28:48 45      ALK: Pulling stop loss to current price. Price: 66.61. MaxPrice: 67.35. Candle: ID:247, Time: 14:35, Close: 67.57.
2021-05-30 21:28:48 45      ALK: Pulling stop loss to current price. Price: 67.09. MaxPrice: 68.13. Candle: ID:336, Time: 14:45, Close: 68.2.
2021-05-30 21:28:48 45      ALK: Pulling stop loss to current price. Price: 68.22. MaxPrice: 68.71. Candle: ID:486, Time: 15:00, Close: 68.81.
2021-05-30 21:28:48 45      ALK: SL reached. Pending. Close price: 68.2. Candle: ID:571, Time: 15:05, Close: 68.2. Profit: 0.80(1.19%)
2021-05-30 21:28:48 45      ALK: OrderID: 9678aeae. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 47      ALK: OrderID: 9678aeae fully executed
2021-05-30 21:28:48 48      ALL_BBG000BVMGF2_2021-02-24
2021-05-30 21:28:48 55      ALXN_BBG000G30YX4_2021-02-24
2021-05-30 21:28:48 58      AMAT_BBG000BBPFB9_2021-02-24
2021-05-30 21:28:48 65      AMAT: BuyPending. Strategy: ImpulseStrategy. Price: 116.81. StopLoss: 115.05. Candle: ID:905, Time: 14:30, Close: 116.81. Details: OutletTime: 13:55(620)-14:30(906). OutletMinMax: 115/116.04. TrendAB: 5.04442/114.90229. CurrentChange: +1.52%. DayAvgChange: 0.21%. MaxFall: 0.75%, SD: 0.19
2021-05-30 21:28:48 65      AMAT: OrderID: ac18ee62. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 66      AMAT: OrderID: ac18ee62 fully executed
2021-05-30 21:28:48 66      AMAT: Pulling stop loss to current price. Price: 115.06. MaxPrice: 116.74. Candle: ID:1600, Time: 14:40, Close: 116.92.
2021-05-30 21:28:48 67      AMAT: SL reached. Pending. Close price: 115.02. Candle: ID:2710, Time: 15:00, Close: 115.02. Profit: -1.79(-1.53%)
2021-05-30 21:28:48 67      AMAT: OrderID: 284b7345. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 68      AMAT: OrderID: 284b7345 fully executed
2021-05-30 21:28:48 69      AMAT: BuyPending. Strategy: ImpulseStrategy. Price: 116.87. StopLoss: 115.70. Candle: ID:4152, Time: 15:30, Close: 116.87. Details: Trend: 15:15(3460)-15:30(4153). PrevMinMax: 114.4/116.76. Trend AB: 2.50415/114.84328. Trend Max/Fall/SD: 116.87/0.37/0.16; TrendGrow: +2.00%. DayAvgChange: 0.46%
2021-05-30 21:28:48 69      AMAT: OrderID: 05464dc2. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 70      AMAT: OrderID: 05464dc2 fully executed
2021-05-30 21:28:48 70      AMAT: Price does not grow. Try to set TakeProfit. Price: 116.59. Candle: ID:4805, Time: 15:50, Close: 116.11.
2021-05-30 21:28:48 70      AMAT: Price does not grow. Pulling Stop Loss closer. Price: 116.05. Candle: ID:4805, Time: 15:50, Close: 116.11.
2021-05-30 21:28:48 70      AMAT: Price does not grow. Try to set TakeProfit. Price: 116.60. Candle: ID:4812, Time: 15:50, Close: 116.15.
2021-05-30 21:28:48 70      AMAT: Price does not grow. Try to set TakeProfit. Price: 116.61. Candle: ID:4813, Time: 15:50, Close: 116.19.
2021-05-30 21:28:48 70      AMAT: Price does not grow. Try to set TakeProfit. Price: 116.59. Candle: ID:4814, Time: 15:50, Close: 116.12.
2021-05-30 21:28:48 70      AMAT: Price does not grow. Try to set TakeProfit. Price: 116.60. Candle: ID:4822, Time: 15:50, Close: 116.14.
2021-05-30 21:28:48 70      AMAT: Price does not grow. Try to set TakeProfit. Price: 116.59. Candle: ID:4823, Time: 15:50, Close: 116.07.
2021-05-30 21:28:48 70      AMAT: SL reached. Pending. Close price: 116.01. Candle: ID:4826, Time: 15:50, Close: 116.01. Profit: -0.86(-0.74%)
2021-05-30 21:28:48 71      AMAT: OrderID: 7f9e8ec1. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:48 73      AMAT: OrderID: 7f9e8ec1 fully executed
2021-05-30 21:28:48 79      AMCX_BBG000H01H92_2021-02-24
2021-05-30 21:28:48 83      AMD_BBG000BBQCY0_2021-02-24
2021-05-30 21:28:49 31      AMGN_BBG000BBS2Y0_2021-02-24
2021-05-30 21:28:49 39      AMZN_BBG000BVPV84_2021-02-24
2021-05-30 21:28:49 60      ANGI_BBG00HVKH3Q0_2021-02-24
2021-05-30 21:28:49 61      ANGI: SPYKE!. Candle: ID:1883, Time: 21:05, Close: 14.93
2021-05-30 21:28:49 62      APA_BBG000BC2C10_2021-02-24
2021-05-30 21:28:49 62      Warning: figi `BBG000BC2C10` for history data does not match actual figi `BBG00YTS96G2`. Ticker: APA. Will be used actual!
2021-05-30 21:28:49 69      APA: BuyPending. Strategy: ImpulseStrategy. Price: 19.93. StopLoss: 19.73. Candle: ID:1658, Time: 14:45, Close: 19.93. Details: Trend: 14:40(1229)-14:45(1659). PrevMinMax: 19.45/19.92. Trend AB: 0.78280/19.52625. Trend Max/Fall/SD: 19.93/0.41/0.16; TrendGrow: +2.00%. DayAvgChange: 0.38%
2021-05-30 21:28:49 69      APA: OrderID: 85f6e60e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 69      APA: OrderID: 85f6e60e fully executed
2021-05-30 21:28:49 69      APA: Rebuild trend due to changeFromTrend(0.46%) > MaxFall(0.41%). Candle: ID:1691, Time: 14:45, Close: 19.98. Trend: A: 0.85659, B: 19.51532, Max: 19.98, MaxFall: 0.41, SD: 0.18
2021-05-30 21:28:49 69      APA: Rebuild trend due to changeFromTrend(0.45%) > MaxFall(0.41%). Candle: ID:1723, Time: 14:45, Close: 20.03. Trend: A: 0.91030, B: 19.50679, Max: 20.03, MaxFall: 0.41, SD: 0.19
2021-05-30 21:28:49 69      APA: Pulling stop loss to current price. Price: 20.05. MaxPrice: 20.27. Candle: ID:2477, Time: 15:00, Close: 20.3.
2021-05-30 21:28:49 69      APA: SL reached. Pending. Close price: 20.02. Candle: ID:2823, Time: 15:05, Close: 20.02. Profit: 0.09(0.45%)
2021-05-30 21:28:49 69      APA: OrderID: 162f9508. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 69      APA: OrderID: 162f9508 fully executed
2021-05-30 21:28:49 70      APA: BuyPending. Strategy: ImpulseStrategy. Price: 20.33. StopLoss: 19.92. Candle: ID:3631, Time: 15:25, Close: 20.33. Details: Trend: 15:10(2901)-15:25(3632). PrevMinMax: 19.54/20.32. Trend AB: 0.20381/20.05549. Trend Max/Fall/SD: 20.33/0.99/0.28; TrendGrow: +2.06%. DayAvgChange: 0.77%
2021-05-30 21:28:49 70      APA: OrderID: 76e005a8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 70      APA: OrderID: 76e005a8 fully executed
2021-05-30 21:28:49 70      APA: Pulling stop loss to current price. Price: 20.1. MaxPrice: 20.27. Candle: ID:3632, Time: 15:25, Close: 20.33.
2021-05-30 21:28:49 70      APA: Pulling stop loss to current price. Price: 20.15. MaxPrice: 20.31. Candle: ID:3801, Time: 15:30, Close: 20.35.
2021-05-30 21:28:49 70      APA: Pulling stop loss to current price. Price: 20.29. MaxPrice: 20.41. Candle: ID:4254, Time: 15:40, Close: 20.44.
2021-05-30 21:28:49 70      APA: SL reached. Pending. Close price: 20.28. Candle: ID:4432, Time: 15:45, Close: 20.28. Profit: -0.05(-0.25%)
2021-05-30 21:28:49 70      APA: OrderID: 2ea4fbf6. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 70      APA: OrderID: 2ea4fbf6 fully executed
2021-05-30 21:28:49 76      APLE_BBG006473QX9_2021-02-24
2021-05-30 21:28:49 76      APLE: BuyPending. Strategy: ImpulseStrategy. Price: 15.09. StopLoss: 14.89. Candle: ID:168, Time: 14:35, Close: 15.09. Details: OutletTime: 13:50(129)-14:35(169). OutletMinMax: 14.74/14.87. TrendAB: 4.07223/14.94734. CurrentChange: +1.34%. DayAvgChange: 0.22%. MaxFall: 0.66%, SD: 0.25
2021-05-30 21:28:49 76      APLE: OrderID: 752f4f89. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 77      APLE: OrderID: 752f4f89 partially executed. Executed lots: 1. OrderStatus: 1/16 lots
2021-05-30 21:28:49 77      APLE: OrderID: 752f4f89 partially executed. Executed lots: 1. OrderStatus: 2/16 lots
2021-05-30 21:28:49 77      APLE: OrderID: 752f4f89 partially executed. Executed lots: 7. OrderStatus: 9/16 lots
2021-05-30 21:28:49 77      APLE: OrderID: 752f4f89 fully executed
2021-05-30 21:28:49 77      APLE: Price does not grow. Try to set TakeProfit. Price: 15.01. Candle: ID:335, Time: 14:55, Close: 14.98.
2021-05-30 21:28:49 77      APLE: Price does not grow. Try to set TakeProfit. Price: 15.02. Candle: ID:344, Time: 14:55, Close: 15.
2021-05-30 21:28:49 77      APLE: Price does not grow. Try to set TakeProfit. Price: 15.01. Candle: ID:348, Time: 14:55, Close: 14.98.
2021-05-30 21:28:49 77      APLE: TP reached. Pending. Close price: 15.01. Candle: ID:358, Time: 14:55, Close: 15.01. Profit: -0.08(-0.53%)
2021-05-30 21:28:49 77      APLE: OrderID: 01258957. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 77      APLE: OrderID: 01258957 fully executed
2021-05-30 21:28:49 78      APTV_BBG001QD41M9_2021-02-24
2021-05-30 21:28:49 82      APTV: BuyPending. Strategy: ImpulseStrategy. Price: 152.8. StopLoss: 151.24. Candle: ID:1529, Time: 17:10, Close: 152.8. Details: OutletTime: 16:35(1476)-17:10(1530). OutletMinMax: 150.72/151.72. TrendAB: 25.12217/151.37019. CurrentChange: +1.02%. DayAvgChange: 0.17%. MaxFall: 0.16%, SD: 0.08
2021-05-30 21:28:49 84      APTV: OrderID: 43a5eb2d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 84      APTV: OrderID: 43a5eb2d fully executed
2021-05-30 21:28:49 84      APTV: Pulling stop loss to current price. Price: 151.25. MaxPrice: 152.83. Candle: ID:1543, Time: 17:15, Close: 152.99.
2021-05-30 21:28:49 84      APTV: Pulling stop loss to current price. Price: 153.76. MaxPrice: 154.06. Candle: ID:1805, Time: 17:40, Close: 154.22.
2021-05-30 21:28:49 84      APTV: SL reached. Pending. Close price: 153.73. Candle: ID:1929, Time: 18:00, Close: 153.73. Profit: 0.93(0.61%)
2021-05-30 21:28:49 85      APTV: OrderID: 2aff0d6a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:49 86      APTV: OrderID: 2aff0d6a fully executed
2021-05-30 21:28:49 87      ARCT_BBG00NNW8JK1_2021-02-24
2021-05-30 21:28:49 91      ARMK_BBG001KY4N87_2021-02-24
2021-05-30 21:28:49 93      ARWR_BBG000BRVKH0_2021-02-24
2021-05-30 21:28:49 95      ATRA_BBG005Q3MQY4_2021-02-24
2021-05-30 21:28:49 99      ATRA: BuyPending. Strategy: ImpulseStrategy. Price: 17.08. StopLoss: 16.65. Candle: ID:1480, Time: 14:55, Close: 17.08. Details: Trend: 14:50(1386)-14:55(1481). PrevMinMax: 16.58/17.06. Trend AB: 2.84644/16.72243. Trend Max/Fall/SD: 17.08/1.24/0.38; TrendGrow: +2.52%. DayAvgChange: 0.39%
2021-05-30 21:28:50 00      ATRA: OrderID: a452c50e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:50 02      ATRA: OrderID: a452c50e partially executed. Executed lots: 10. OrderStatus: 10/14 lots
2021-05-30 21:28:50 02      ATRA: OrderID: a452c50e fully executed
2021-05-30 21:28:50 02      ATRA: Pulling stop loss to current price. Price: 16.87. MaxPrice: 17.08. Candle: ID:1504, Time: 15:00, Close: 17.1.
2021-05-30 21:28:50 02      ATRA: SL reached. Pending. Close price: 16.86. Candle: ID:1517, Time: 15:05, Close: 16.86. Profit: -0.22(-1.29%)
2021-05-30 21:28:50 03      ATRA: OrderID: a55c4b07. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:50 06      ATRA: OrderID: a55c4b07 partially executed. Executed lots: 1. OrderStatus: 1/14 lots
2021-05-30 21:28:50 06      ATRA: OrderID: a55c4b07 partially executed. Executed lots: 1. OrderStatus: 2/14 lots
2021-05-30 21:28:50 06      ATRA: OrderID: a55c4b07 partially executed. Executed lots: 1. OrderStatus: 3/14 lots
2021-05-30 21:28:50 06      ATRA: OrderID: a55c4b07 fully executed
2021-05-30 21:28:50 09      ATUS_BBG00GFMPRK0_2021-02-24
2021-05-30 21:28:50 14      ATVI_BBG000CVWGS6_2021-02-24
